pivot_dt,pivot_mu,pivot_r,pivot_sig,best_dt,best_mu,best_r,best_sig,eff,mean_norm
0.016153846,0.5,0.2,0.15,0.014615385,0.5,0.2,0.15,0.992290662,4.26E+147
0.016153846,0.5,0.4,0,0.017692308,0.7,0.4,0,0.133946851,3.15E+148
0.016153846,0.5,0.4,0.05,0.016153846,0.5,0.4,0.05,0.036676737,1.15E+149
0.016153846,0.5,0.4,0.1,0.016153846,0.5,0.4,0.1,0.992290662,4.26E+147
0.016153846,0.5,0.4,0.15,0.016153846,0.5,0.4,0.15,0.937742357,4.51E+147
0.016153846,0.5,0.6,0,0.016153846,0.5,0.6,0,0.060373589,7.00E+148
0.016153846,0.5,0.6,0.05,0.014615385,0.3,0.6,0.05,0.979702565,4.31E+147
0.016153846,0.5,0.6,0.1,0.014615385,0.5,0.6,0.1,0.950809354,4.44E+147
0.016153846,0.5,0.6,0.15,0.014615385,0.5,0.6,0.15,0.998706802,4.23E+147
0.016153846,0.7,0.05,0,0.014615385,0.7,0.2,0,0.036827383,1.15E+149
0.016153846,0.7,0.05,0.05,0.017692308,0.7,0.05,0.05,0.552440922,7.65E+147
0.016153846,0.7,0.05,0.1,0.016153846,0.7,0.05,0.1,0.997416945,4.24E+147
0.016153846,0.7,0.05,0.15,0.016153846,0.7,0.05,0.15,0.041259415,1.02E+149
0.016153846,0.7,0.2,0,0.016153846,0.7,0.2,0.05,0.992290662,4.26E+147
0.016153846,0.7,0.2,0.05,0.016153846,0.7,0.2,0.05,0.998706802,4.23E+147
0.016153846,0.7,0.2,0.1,0.014615385,0.7,0.2,0.1,0.041096521,1.03E+149
0.016153846,0.7,0.2,0.15,0.016153846,0.7,0.2,0.15,1,4.23E+147
0.016153846,0.7,0.4,0,0.013076923,0.7,0.4,0,0.043554535,9.70E+148
0.016153846,0.7,0.4,0.05,0.013076923,0.7,0.4,0.05,0.985956436,4.29E+147
0.016153846,0.7,0.4,0.1,0.016153846,0.7,0.4,0.1,0.993567286,4.25E+147
0.016153846,0.7,0.4,0.15,0.014615385,0.7,0.4,0.15,0.983445331,4.30E+147
0.016153846,0.7,0.6,0,0.014615385,0.7,0.6,0.05,0.96704455,4.37E+147
0.016153846,0.7,0.6,0.05,0.014615385,0.7,0.6,0.05,0.926492362,4.56E+147
0.016153846,0.7,0.6,0.1,0.017692308,0.7,0.6,0.1,0.985956436,4.29E+147
0.016153846,0.7,0.6,0.15,0.016153846,0.7,0.6,0.15,0.963425349,4.39E+147
0.017692308,0.1,0.05,0,0.011538462,0.3,0.05,0,0.034693474,1.22E+149
0.017692308,0.1,0.05,0.05,0.017692308,0.1,0.05,0.05,0.997416945,4.24E+147
0.017692308,0.1,0.05,0.1,0.017692308,0.1,0.05,0.1,0.674116465,6.27E+147
0.017692308,0.1,0.05,0.15,0.017692308,0.1,0.05,0.15,0.997416945,4.24E+147
0.017692308,0.1,0.2,0,0.017692308,0.1,0.2,0.05,0.988480397,4.28E+147
0.017692308,0.1,0.2,0.05,0.017692308,0.1,0.2,0.05,0.274937236,1.54E+148
0.017692308,0.1,0.2,0.1,0.017692308,0.1,0.2,0.1,0.9948472,4.25E+147
0.017692308,0.1,0.2,0.15,0.017692308,0.1,0.2,0.15,0.62021917,6.81E+147
0.017692308,0.1,0.4,0,0.017692308,0.1,0.4,0.05,0.657817237,6.42E+147
0.017692308,0.1,0.4,0.05,0.017692308,0.1,0.4,0.05,0.9948472,4.25E+147
0.017692308,0.1,0.4,0.1,0.017692308,0.1,0.4,0.1,0.971912663,4.35E+147
0.017692308,0.1,0.4,0.15,0.017692308,0.1,0.4,0.15,0.980550844,4.31E+147
0.017692308,0.1,0.6,0,0.017692308,0.1,0.6,0.05,0.956864444,4.42E+147
0.017692308,0.1,0.6,0.05,0.017692308,0.3,0.6,0.05,0.980946984,4.31E+147
0.017692308,0.1,0.6,0.1,0.017692308,0.1,0.6,0.1,0.987216803,4.28E+147
0.017692308,0.1,0.6,0.15,0.014615385,0.1,0.6,0.15,0.922776641,4.58E+147
0.017692308,0.3,0.05,0,0.016153846,0.3,0.2,0,0.03454205,1.22E+149
0.017692308,0.3,0.05,0.05,0.016153846,0.3,0.05,0.05,1,4.23E+147
0.017692308,0.3,0.05,0.1,0.017692308,0.3,0.05,0.1,1,4.23E+147
0.017692308,0.3,0.05,0.15,0.017692308,0.3,0.05,0.15,0.988078151,4.28E+147
0.017692308,0.3,0.2,0,0.013076923,0.1,0.2,0,0.10633096,3.97E+148
0.017692308,0.3,0.2,0.05,0.019230769,0.3,0.2,0.05,0.996130415,4.24E+147
0.017692308,0.3,0.2,0.1,0.017692308,0.3,0.2,0.1,1,4.23E+147
0.017692308,0.3,0.2,0.15,0.019230769,0.3,0.2,0.15,0.997416945,4.24E+147
0.017692308,0.3,0.4,0,0.017692308,0.3,0.4,0.05,0.985956436,4.29E+147
0.017692308,0.3,0.4,0.05,0.017692308,0.3,0.4,0.05,0.035558032,1.19E+149
0.017692308,0.3,0.4,0.1,0.017692308,0.3,0.4,0.1,0.974365145,4.34E+147
0.017692308,0.3,0.4,0.15,0.017692308,0.3,0.4,0.15,0.993567286,4.25E+147
0.017692308,0.3,0.6,0,0.016153846,0.3,0.6,0.05,0.983445331,4.30E+147
0.017692308,0.3,0.6,0.05,0.016153846,0.3,0.6,0.05,0.903984434,4.67E+147
0.017692308,0.3,0.6,0.1,0.017692308,0.5,0.6,0.1,0.974365145,4.34E+147
0.017692308,0.3,0.6,0.15,0.017692308,0.3,0.6,0.15,0.932240758,4.53E+147
0.017692308,0.5,0.05,0,0.017692308,0.5,0.05,0.05,0.997416945,4.24E+147
0.017692308,0.5,0.05,0.05,0.017692308,0.5,0.05,0.05,0.997416945,4.24E+147
0.017692308,0.5,0.05,0.1,0.017692308,0.5,0.05,0.1,0.997416945,4.24E+147
0.017692308,0.5,0.05,0.15,0.017692308,0.5,0.05,0.15,0.049950399,8.46E+148
0.017692308,0.5,0.2,0,0.017692308,0.5,0.2,0,0.038126904,1.11E+149
0.017692308,0.5,0.2,0.05,0.017692308,0.5,0.2,0.05,0.042845679,9.86E+148
0.017692308,0.5,0.2,0.1,0.019230769,0.5,0.2,0.1,0.041231679,1.02E+149
0.017692308,0.5,0.2,0.15,0.017692308,0.3,0.2,0.15,0.037188529,1.14E+149
0.017692308,0.5,0.4,0,0.016153846,0.5,0.4,0.05,0.964414053,4.38E+147
0.017692308,0.5,0.4,0.05,0.017692308,0.5,0.4,0.05,0.982194569,4.30E+147
0.017692308,0.5,0.4,0.1,0.017692308,0.5,0.4,0.1,0.512638372,8.24E+147
0.017692308,0.5,0.4,0.15,0.016153846,0.5,0.4,0.15,0.043186639,9.79E+148
0.017692308,0.5,0.6,0,0.017692308,0.5,0.6,0.05,0.992290662,4.26E+147
0.017692308,0.5,0.6,0.05,0.016153846,0.5,0.6,0.05,0.50852019,8.31E+147
0.017692308,0.5,0.6,0.1,0.017692308,0.5,0.6,0.1,0.961843795,4.39E+147
0.017692308,0.5,0.6,0.15,0.014615385,0.5,0.6,0.15,0.931116776,4.54E+147
0.017692308,0.7,0.05,0,0.016153846,0.7,0.05,0.05,0.997416945,4.24E+147
0.017692308,0.7,0.05,0.05,0.017692308,0.7,0.05,0.05,0.598859638,7.06E+147
0.017692308,0.7,0.05,0.1,0.017692308,0.7,0.05,0.1,0.998706802,4.23E+147
0.017692308,0.7,0.05,0.15,0.017692308,0.7,0.05,0.15,0.997416945,4.24E+147
0.017692308,0.7,0.2,0,0.017692308,0.7,0.2,0.05,0.9948472,4.25E+147
0.017692308,0.7,0.2,0.05,0.017692308,0.7,0.2,0.05,0.997416945,4.24E+147
0.017692308,0.7,0.2,0.1,0.017692308,0.7,0.2,0.1,0.043840433,9.64E+148
0.017692308,0.7,0.2,0.15,0.017692308,0.7,0.2,0.15,0.998706802,4.23E+147
0.017692308,0.7,0.4,0,0.014615385,0.7,0.4,0.05,0.988480397,4.28E+147
0.017692308,0.7,0.4,0.05,0.017692308,0.7,0.4,0.05,0.992290662,4.26E+147
0.017692308,0.7,0.4,0.1,0.017692308,0.7,0.4,0.1,0.9948472,4.25E+147
0.017692308,0.7,0.4,0.15,0.016153846,0.7,0.4,0.15,0.040045364,1.06E+149
0.017692308,0.7,0.6,0,0.020769231,0.7,0.6,0,0.15537743,2.72E+148
0.017692308,0.7,0.6,0.05,0.017692308,0.7,0.6,0.05,0.035480112,1.19E+149
0.017692308,0.7,0.6,0.1,0.016153846,0.7,0.6,0.1,0.21238916,1.99E+148
0.017692308,0.7,0.6,0.15,0.016153846,0.5,0.6,0.15,0.984699282,4.29E+147
0.019230769,0.1,0.05,0,0.014615385,0.3,0.05,0,0.05348894,7.90E+148
0.019230769,0.1,0.05,0.05,0.019230769,0.1,0.05,0.05,0.996130415,4.24E+147
0.019230769,0.1,0.05,0.1,0.019230769,0.1,0.05,0.1,0.998706802,4.23E+147
0.019230769,0.1,0.05,0.15,0.019230769,0.1,0.05,0.15,0.997416945,4.24E+147
0.019230769,0.1,0.2,0,0.020769231,0.1,0.2,0,0.403146319,1.05E+148
0.019230769,0.1,0.2,0.05,0.019230769,0.1,0.2,0.05,0.9948472,4.25E+147
0.019230769,0.1,0.2,0.1,0.019230769,0.1,0.2,0.1,0.04141968,1.02E+149
0.019230769,0.1,0.2,0.15,0.019230769,0.1,0.2,0.15,0.998706802,4.23E+147
0.019230769,0.1,0.4,0,0.019230769,0.1,0.4,0.05,0.055054932,7.68E+148
0.019230769,0.1,0.4,0.05,0.019230769,0.1,0.4,0.05,0.979307429,4.32E+147
0.019230769,0.1,0.4,0.1,0.019230769,0.1,0.4,0.1,0.991017314,4.26E+147
0.019230769,0.1,0.4,0.15,0.017692308,0.1,0.4,0.15,0.9948472,4.25E+147
0.019230769,0.1,0.6,0,0.019230769,0.1,0.6,0,0.036182733,1.17E+149
0.019230769,0.1,0.6,0.05,0.019230769,0.1,0.6,0.05,0.964628735,4.38E+147
0.019230769,0.1,0.6,0.1,0.019230769,0.1,0.6,0.1,0.044170009,9.57E+148
0.019230769,0.1,0.6,0.15,0.019230769,0.1,0.6,0.15,0.985956436,4.29E+147
0.019230769,0.3,0.05,0,0.019230769,0.1,0.05,0.05,1,4.23E+147
0.019230769,0.3,0.05,0.05,0.019230769,0.3,0.05,0.05,0.998706802,4.23E+147
0.019230769,0.3,0.05,0.1,0.017692308,0.3,0.05,0.1,0.998706802,4.23E+147
0.019230769,0.3,0.05,0.15,0.019230769,0.3,0.05,0.15,0.060864848,6.94E+148
0.019230769,0.3,0.2,0,0.019230769,0.1,0.2,0.05,0.997416945,4.24E+147
0.019230769,0.3,0.2,0.05,0.017692308,0.3,0.2,0.05,0.996130415,4.24E+147
0.019230769,0.3,0.2,0.1,0.016153846,0.3,0.2,0.1,1,4.23E+147
0.019230769,0.3,0.2,0.15,0.019230769,0.3,0.2,0.15,0.997416945,4.24E+147
0.019230769,0.3,0.4,0,0.017692308,0.1,0.4,0,0.058272365,7.25E+148
0.019230769,0.3,0.4,0.05,0.019230769,0.3,0.4,0.05,0.98974723,4.27E+147
0.019230769,0.3,0.4,0.1,0.019230769,0.3,0.4,0.1,0.992290662,4.26E+147
0.019230769,0.3,0.4,0.15,0.019230769,0.3,0.4,0.15,0.992290662,4.26E+147
0.019230769,0.3,0.6,0,0.014615385,0.1,0.6,0,0.034762652,1.22E+149
0.019230769,0.3,0.6,0.05,0.019230769,0.3,0.6,0.05,0.96704455,4.37E+147
0.019230769,0.3,0.6,0.1,0.019230769,0.3,0.6,0.1,0.988480397,4.28E+147
0.019230769,0.3,0.6,0.15,0.019230769,0.3,0.6,0.15,0.04160714,1.02E+149
0.019230769,0.5,0.05,0,0.023846154,0.5,0.05,0,0.159115784,2.66E+148
0.019230769,0.5,0.05,0.05,0.019230769,0.5,0.05,0.05,0.996130415,4.24E+147
0.019230769,0.5,0.05,0.1,0.019230769,0.5,0.05,0.1,0.05219295,8.10E+148
0.019230769,0.5,0.05,0.15,0.019230769,0.5,0.05,0.15,0.9948472,4.25E+147
0.019230769,0.5,0.2,0,0.017692308,0.7,0.2,0,0.140998126,3.00E+148
0.019230769,0.5,0.2,0.05,0.019230769,0.5,0.2,0.05,0.9948472,4.25E+147
0.019230769,0.5,0.2,0.1,0.019230769,0.5,0.2,0.1,0.996130415,4.24E+147
0.019230769,0.5,0.2,0.15,0.019230769,0.5,0.2,0.15,0.997416945,4.24E+147
0.019230769,0.5,0.4,0,0.019230769,0.5,0.4,0,0.136050565,3.11E+148
0.019230769,0.5,0.4,0.05,0.019230769,0.5,0.4,0.05,0.997416945,4.24E+147
0.019230769,0.5,0.4,0.1,0.019230769,0.5,0.4,0.1,0.996130415,4.24E+147
0.019230769,0.5,0.4,0.15,0.019230769,0.5,0.4,0.15,0.9948472,4.25E+147
0.019230769,0.5,0.6,0,0.016153846,0.5,0.6,0.05,0.886859514,4.76E+147
0.019230769,0.5,0.6,0.05,0.019230769,0.5,0.6,0.05,0.966828791,4.37E+147
0.019230769,0.5,0.6,0.1,0.017692308,0.5,0.6,0.1,0.950809354,4.44E+147
0.019230769,0.5,0.6,0.15,0.019230769,0.5,0.6,0.15,0.968257,4.36E+147
0.019230769,0.7,0.05,0,0.019230769,0.7,0.05,0,0.039403227,1.07E+149
0.019230769,0.7,0.05,0.05,0.016153846,0.7,0.05,0.05,0.771583825,5.48E+147
0.019230769,0.7,0.05,0.1,0.019230769,0.7,0.05,0.1,1,4.23E+147
0.019230769,0.7,0.05,0.15,0.019230769,0.7,0.05,0.15,0.996130415,4.24E+147
0.019230769,0.7,0.2,0,0.025384615,0.7,0.2,0,0.154748668,2.73E+148
0.019230769,0.7,0.2,0.05,0.019230769,0.7,0.2,0.05,0.996130415,4.24E+147
0.019230769,0.7,0.2,0.1,0.019230769,0.7,0.2,0.1,0.524749257,8.05E+147
0.019230769,0.7,0.2,0.15,0.019230769,0.7,0.2,0.15,0.038232458,1.11E+149
0.019230769,0.7,0.4,0,0.019230769,0.7,0.4,0.05,0.993567286,4.25E+147
0.019230769,0.7,0.4,0.05,0.019230769,0.7,0.4,0.05,0.043129454,9.80E+148
0.019230769,0.7,0.4,0.1,0.017692308,0.7,0.4,0.1,0.988480397,4.28E+147
0.019230769,0.7,0.4,0.15,0.019230769,0.7,0.4,0.15,0.246040832,1.72E+148
0.019230769,0.7,0.6,0,0.016153846,0.7,0.6,0.05,0.965619912,4.38E+147
0.019230769,0.7,0.6,0.05,0.019230769,0.7,0.6,0.05,0.966828791,4.37E+147
0.019230769,0.7,0.6,0.1,0.019230769,0.7,0.6,0.1,0.98974723,4.27E+147
0.019230769,0.7,0.6,0.15,0.020769231,0.7,0.6,0.15,0.988480397,4.28E+147
0.020769231,0.1,0.05,0,0.019230769,0.1,0.05,0.05,1,4.23E+147
0.020769231,0.1,0.05,0.05,0.020769231,0.1,0.05,0.05,0.54477207,7.76E+147
0.020769231,0.1,0.05,0.1,0.019230769,0.3,0.05,0.1,0.040757259,1.04E+149
0.020769231,0.1,0.05,0.15,0.020769231,0.1,0.05,0.15,0.053205295,7.94E+148
0.020769231,0.1,0.2,0,0.017692308,0.1,0.4,0,0.039202082,1.08E+149
0.020769231,0.1,0.2,0.05,0.020769231,0.1,0.2,0.05,0.050275506,8.41E+148
0.020769231,0.1,0.2,0.1,0.020769231,0.1,0.2,0.1,0.039724364,1.06E+149
0.020769231,0.1,0.2,0.15,0.020769231,0.1,0.2,0.15,0.058296399,7.25E+148
0.020769231,0.1,0.4,0,0.017692308,0.1,0.4,0.05,0.257157194,1.64E+148
0.020769231,0.1,0.4,0.05,0.020769231,0.1,0.4,0.05,0.051998542,8.13E+148
0.020769231,0.1,0.4,0.1,0.020769231,0.1,0.4,0.1,0.9948472,4.25E+147
0.020769231,0.1,0.4,0.15,0.020769231,0.1,0.4,0.15,0.980550844,4.31E+147
0.020769231,0.1,0.6,0,0.020769231,0.1,0.6,0,0.038174855,1.11E+149
0.020769231,0.1,0.6,0.05,0.020769231,0.1,0.6,0.05,0.974146108,4.34E+147
0.020769231,0.1,0.6,0.1,0.019230769,0.1,0.6,0.1,0.978067164,4.32E+147
0.020769231,0.1,0.6,0.15,0.022307692,0.1,0.6,0.15,0.992290662,4.26E+147
0.020769231,0.3,0.05,0,0.020769231,0.1,0.05,0.05,1,4.23E+147
0.020769231,0.3,0.05,0.05,0.020769231,0.3,0.05,0.05,0.566839879,7.46E+147
0.020769231,0.3,0.05,0.1,0.020769231,0.3,0.05,0.1,0.040643471,1.04E+149
0.020769231,0.3,0.05,0.15,0.020769231,0.3,0.05,0.15,0.996130415,4.24E+147
0.020769231,0.3,0.2,0,0.019230769,0.3,0.2,0.05,0.98974723,4.27E+147
0.020769231,0.3,0.2,0.05,0.020769231,0.3,0.2,0.05,0.586536526,7.20E+147
0.020769231,0.3,0.2,0.1,0.020769231,0.3,0.2,0.1,0.043574961,9.70E+148
0.020769231,0.3,0.2,0.15,0.020769231,0.3,0.2,0.15,0.42198315,1.00E+148
0.020769231,0.3,0.4,0,0.017692308,0.1,0.4,0,0.037565764,1.12E+149
0.020769231,0.3,0.4,0.05,0.020769231,0.3,0.4,0.05,0.987216803,4.28E+147
0.020769231,0.3,0.4,0.1,0.017692308,0.3,0.4,0.1,0.988480397,4.28E+147
0.020769231,0.3,0.4,0.15,0.020769231,0.3,0.4,0.15,0.988480397,4.28E+147
0.020769231,0.3,0.6,0,0.022307692,0.3,0.6,0.05,0.959833136,4.40E+147
0.020769231,0.3,0.6,0.05,0.019230769,0.3,0.6,0.05,0.98974723,4.27E+147
0.020769231,0.3,0.6,0.1,0.020769231,0.3,0.6,0.1,0.975596034,4.33E+147
0.020769231,0.3,0.6,0.15,0.019230769,0.3,0.6,0.1,0.96704455,4.37E+147
0.020769231,0.5,0.05,0,0.019230769,0.5,0.05,0,0.049805063,8.48E+148
0.020769231,0.5,0.05,0.05,0.020769231,0.5,0.05,0.05,1,4.23E+147
0.020769231,0.5,0.05,0.1,0.020769231,0.5,0.05,0.1,1,4.23E+147
0.020769231,0.5,0.05,0.15,0.020769231,0.5,0.05,0.15,0.040956968,1.03E+149
0.020769231,0.5,0.2,0,0.016153846,0.5,0.2,0,0.037931637,1.11E+149
0.020769231,0.5,0.2,0.05,0.020769231,0.5,0.2,0.05,1,4.23E+147
0.020769231,0.5,0.2,0.1,0.020769231,0.5,0.2,0.1,1,4.23E+147
0.020769231,0.5,0.2,0.15,0.020769231,0.5,0.2,0.15,0.048489138,8.72E+148
0.020769231,0.5,0.4,0,0.022307692,0.5,0.4,0,0.043850211,9.64E+148
0.020769231,0.5,0.4,0.05,0.020769231,0.3,0.4,0.05,0.987216803,4.28E+147
0.020769231,0.5,0.4,0.1,0.019230769,0.5,0.4,0.1,0.992290662,4.26E+147
0.020769231,0.5,0.4,0.15,0.020769231,0.5,0.4,0.15,0.054243263,7.79E+148
0.020769231,0.5,0.6,0,0.020769231,0.5,0.6,0.05,0.961462931,4.40E+147
0.020769231,0.5,0.6,0.05,0.020769231,0.5,0.6,0.05,0.950600778,4.45E+147
0.020769231,0.5,0.6,0.1,0.020769231,0.5,0.6,0.1,0.983445331,4.30E+147
0.020769231,0.5,0.6,0.15,0.020769231,0.5,0.6,0.1,0.983445331,4.30E+147
0.020769231,0.7,0.05,0,0.022307692,0.7,0.05,0,0.03953722,1.07E+149
0.020769231,0.7,0.05,0.05,0.020769231,0.7,0.05,0.05,1,4.23E+147
0.020769231,0.7,0.05,0.1,0.022307692,0.7,0.05,0.1,1,4.23E+147
0.020769231,0.7,0.05,0.15,0.020769231,0.7,0.05,0.15,0.50143766,8.43E+147
0.020769231,0.7,0.2,0,0.020769231,0.5,0.05,0,0.039082571,1.08E+149
0.020769231,0.7,0.2,0.05,0.020769231,0.7,0.2,0.05,0.996130415,4.24E+147
0.020769231,0.7,0.2,0.1,0.020769231,0.7,0.2,0.1,1,4.23E+147
0.020769231,0.7,0.2,0.15,0.020769231,0.7,0.2,0.15,0.064446032,6.56E+148
0.020769231,0.7,0.4,0,0.025384615,0.7,0.4,0,0.03749445,1.13E+149
0.020769231,0.7,0.4,0.05,0.020769231,0.7,0.4,0.05,0.997416945,4.24E+147
0.020769231,0.7,0.4,0.1,0.020769231,0.7,0.4,0.1,0.997416945,4.24E+147
0.020769231,0.7,0.4,0.15,0.020769231,0.7,0.4,0.15,0.996130415,4.24E+147
0.020769231,0.7,0.6,0,0.016153846,0.7,0.6,0.05,0.942480044,4.48E+147
0.020769231,0.7,0.6,0.05,0.020769231,0.7,0.6,0.05,0.980946984,4.31E+147
0.020769231,0.7,0.6,0.1,0.020769231,0.5,0.6,0.1,0.98974723,4.27E+147
0.020769231,0.7,0.6,0.15,0.020769231,0.7,0.6,0.15,1,4.23E+147
0.022307692,0.1,0.05,0,0.020769231,0.1,0.05,0.05,1,4.23E+147
0.022307692,0.1,0.05,0.05,0.022307692,0.1,0.05,0.05,0.211800407,2.00E+148
0.022307692,0.1,0.05,0.1,0.022307692,0.1,0.05,0.1,0.205751331,2.05E+148
0.022307692,0.1,0.05,0.15,0.022307692,0.3,0.05,0.15,0.998706802,4.23E+147
0.022307692,0.1,0.2,0,0.017692308,0.1,0.2,0.05,0.9948472,4.25E+147
0.022307692,0.1,0.2,0.05,0.022307692,0.1,0.2,0.05,1,4.23E+147
0.022307692,0.1,0.2,0.1,0.022307692,0.1,0.2,0.1,0.040792153,1.04E+149
0.022307692,0.1,0.2,0.15,0.022307692,0.1,0.2,0.15,0.042559447,9.93E+148
0.022307692,0.1,0.4,0,0.017692308,0.1,0.4,0,0.038884601,1.09E+149
0.022307692,0.1,0.4,0.05,0.022307692,0.1,0.4,0.05,0.991017314,4.26E+147
0.022307692,0.1,0.4,0.1,0.020769231,0.1,0.4,0.1,0.036468193,1.16E+149
0.022307692,0.1,0.4,0.15,0.022307692,0.1,0.4,0.15,0.21842044,1.93E+148
0.022307692,0.1,0.6,0,0.020769231,0.1,0.6,0.05,0.040484109,1.04E+149
0.022307692,0.1,0.6,0.05,0.020769231,0.1,0.6,0.05,0.958696214,4.41E+147
0.022307692,0.1,0.6,0.1,0.019230769,0.1,0.6,0.1,0.038623665,1.09E+149
0.022307692,0.1,0.6,0.15,0.022307692,0.1,0.6,0.15,0.21007415,2.01E+148
0.022307692,0.3,0.05,0,0.022307692,0.1,0.05,0,0.036650931,1.15E+149
0.022307692,0.3,0.05,0.05,0.022307692,0.3,0.05,0.05,1,4.23E+147
0.022307692,0.3,0.05,0.1,0.022307692,0.3,0.05,0.1,0.04223477,1.00E+149
0.022307692,0.3,0.05,0.15,0.022307692,0.3,0.05,0.15,1,4.23E+147
0.022307692,0.3,0.2,0,0.020769231,0.3,0.05,0,0.046501117,9.09E+148
0.022307692,0.3,0.2,0.05,0.020769231,0.3,0.2,0.05,0.998706802,4.23E+147
0.022307692,0.3,0.2,0.1,0.022307692,0.3,0.2,0.1,0.989343952,4.27E+147
0.022307692,0.3,0.2,0.15,0.022307692,0.3,0.2,0.15,0.03854147,1.10E+149
0.022307692,0.3,0.4,0,0.022307692,0.3,0.4,0,0.036122332,1.17E+149
0.022307692,0.3,0.4,0.05,0.022307692,0.3,0.4,0.05,0.043960373,9.61E+148
0.022307692,0.3,0.4,0.1,0.022307692,0.3,0.4,0.1,0.044268437,9.55E+148
0.022307692,0.3,0.4,0.15,0.022307692,0.3,0.4,0.15,1,4.23E+147
0.022307692,0.3,0.6,0,0.019230769,0.3,0.6,0,0.039789065,1.06E+149
0.022307692,0.3,0.6,0.05,0.022307692,0.3,0.6,0.05,0.200389274,2.11E+148
0.022307692,0.3,0.6,0.1,0.020769231,0.3,0.6,0.1,0.983445331,4.30E+147
0.022307692,0.3,0.6,0.15,0.022307692,0.3,0.6,0.15,0.038622695,1.09E+149
0.022307692,0.5,0.05,0,0.020769231,0.5,0.05,0,0.043000377,9.83E+148
0.022307692,0.5,0.05,0.05,0.022307692,0.5,0.05,0.05,0.998706802,4.23E+147
0.022307692,0.5,0.05,0.1,0.022307692,0.3,0.05,0.1,0.998706802,4.23E+147
0.022307692,0.5,0.05,0.15,0.022307692,0.5,0.05,0.15,1,4.23E+147
0.022307692,0.5,0.2,0,0.022307692,0.5,0.05,0,0.035091086,1.20E+149
0.022307692,0.5,0.2,0.05,0.022307692,0.5,0.2,0.05,0.998706802,4.23E+147
0.022307692,0.5,0.2,0.1,0.020769231,0.5,0.2,0.1,1,4.23E+147
0.022307692,0.5,0.2,0.15,0.022307692,0.5,0.2,0.15,1,4.23E+147
0.022307692,0.5,0.4,0,0.016153846,0.5,0.2,0,0.153501903,2.75E+148
0.022307692,0.5,0.4,0.05,0.020769231,0.5,0.4,0.05,0.988078151,4.28E+147
0.022307692,0.5,0.4,0.1,0.022307692,0.5,0.4,0.1,0.992290662,4.26E+147
0.022307692,0.5,0.4,0.15,0.022307692,0.5,0.4,0.15,1,4.23E+147
0.022307692,0.5,0.6,0,0.020769231,0.5,0.6,0.05,0.974365145,4.34E+147
0.022307692,0.5,0.6,0.05,0.020769231,0.5,0.6,0.05,0.974365145,4.34E+147
0.022307692,0.5,0.6,0.1,0.022307692,0.3,0.6,0.1,0.978461299,4.32E+147
0.022307692,0.5,0.6,0.15,0.023846154,0.5,0.6,0.15,0.991017314,4.26E+147
0.022307692,0.7,0.05,0,0.017692308,0.7,0.05,0.05,0.997416945,4.24E+147
0.022307692,0.7,0.05,0.05,0.022307692,0.7,0.05,0.05,1,4.23E+147
0.022307692,0.7,0.05,0.1,0.022307692,0.7,0.05,0.1,0.998706802,4.23E+147
0.022307692,0.7,0.05,0.15,0.022307692,0.7,0.05,0.15,1,4.23E+147
0.022307692,0.7,0.2,0,0.022307692,0.7,0.2,0.05,0.194201244,2.18E+148
0.022307692,0.7,0.2,0.05,0.022307692,0.7,0.2,0.05,0.052481612,8.05E+148
0.022307692,0.7,0.2,0.1,0.022307692,0.7,0.2,0.1,1,4.23E+147
0.022307692,0.7,0.2,0.15,0.022307692,0.7,0.2,0.15,0.998706802,4.23E+147
0.022307692,0.7,0.4,0,0.022307692,0.7,0.4,0,0.037381281,1.13E+149
0.022307692,0.7,0.4,0.05,0.022307692,0.7,0.4,0.05,0.993567286,4.25E+147
0.022307692,0.7,0.4,0.1,0.022307692,0.7,0.4,0.1,0.996130415,4.24E+147
0.022307692,0.7,0.4,0.15,0.022307692,0.7,0.4,0.15,0.989343952,4.27E+147
0.022307692,0.7,0.6,0,0.023846154,0.7,0.6,0.05,0.98974723,4.27E+147
0.022307692,0.7,0.6,0.05,0.020769231,0.5,0.6,0.05,0.288184824,1.47E+148
0.022307692,0.7,0.6,0.1,0.022307692,0.7,0.6,0.1,0.978067164,4.32E+147
0.022307692,0.7,0.6,0.15,0.023846154,0.7,0.6,0.15,0.982194569,4.30E+147
0.023846154,0.1,0.05,0,0.017692308,0.3,0.05,0,1,4.23E+147
0.023846154,0.1,0.05,0.05,0.023846154,0.1,0.05,0.05,1,4.23E+147
0.023846154,0.1,0.05,0.1,0.023846154,0.1,0.05,0.1,0.046009714,9.18E+148
0.023846154,0.1,0.05,0.15,0.023846154,0.1,0.05,0.15,0.050768375,8.32E+148
0.023846154,0.1,0.2,0,0.022307692,0.1,0.2,0.05,0.997416945,4.24E+147
0.023846154,0.1,0.2,0.05,0.023846154,0.1,0.2,0.05,0.998706802,4.23E+147
0.023846154,0.1,0.2,0.1,0.023846154,0.1,0.2,0.1,1,4.23E+147
0.023846154,0.1,0.2,0.15,0.023846154,0.1,0.2,0.15,0.042851332,9.86E+148
0.023846154,0.1,0.4,0,0.025384615,0.1,0.4,0,0.052068137,8.12E+148
0.023846154,0.1,0.4,0.05,0.023846154,0.1,0.4,0.05,0.996130415,4.24E+147
